Unit.ID,Lot,Case.No,Case.L,Neck.Idia,Neck.Odia,Neck.Thick,Neck.Err,HS,PPDpth,PPDia,Case.Wgt,CMS,Media.Wgt,Volume.Correction,Corr.Media.Wgt,Case.Vol,Pr.Wgt,Bullet.OL,Bullet.Wgt,Reload.Ord,DOL,PC,OLC,ALC,ADOL,DOL.Err,OCWgt,SumWgt,WgtErr,Box.Ord,Target.No,Time,Temp,Velocity,Clean.No,Group.No,Day,,Vertical,Horizontal,DFB,include
2.30,lot2,30,1.7560,0.2195,0.2415,0.0115,-0.0010,-7.5000,0.1190,0.1705,92.7000,1.0000,89.9000,1.0000,89.9000,44.9500,3.3000,0.8100,55.0000,219.0000,0.0150,25.8000,1.9380,1.9380,0.0150,0.0000,176.6000,176.8000,0.2000,91.0000,91.0000,13:02,73.8000,3346.0000,17.0000,3.0000,1.0000,,-4.0000,-0.5000,4.0311,1
2.31,lot2,31,1.7560,0.2195,0.2420,0.0115,-0.0005,-6.5000,0.1205,0.1705,93.8000,1.0000,90.8000,1.0000,90.8000,45.4000,3.2000,0.8100,55.0000,271.0000,0.0250,25.9000,1.9280,1.9280,0.0250,0.0000,178.0000,177.9000,-0.1000,9.0000,9.0000,10:08,72.2000,3410.0000,9.0000,1.0000,1.0000,,-21.0000,19.0000,28.3196,1
2.32,lot2,32,1.7570,0.2195,0.2420,0.0120,-0.0015,-7.0000,0.1185,0.1700,92.3000,1.0000,91.2000,1.0000,91.2000,45.6000,3.3000,0.8100,55.1000,308.0000,0.0200,26.0000,1.9330,1.9330,0.0200,0.0000,176.6000,176.7000,0.1000,270.0000,270.0000,12:57,56.3000,3420.0000,46.0000,6.0000,2.0000,pulled high and right,-11.0000,18.0000,21.0950,1
2.33,lot2,33,1.7540,0.2195,0.2420,0.0120,-0.0015,-7.0000,0.1180,0.1705,93.3000,1.0000,90.3000,1.0000,90.3000,45.1500,3.3000,0.8100,55.1000,79.0000,0.0300,25.4000,1.9230,1.9225,0.0305,5.0000,177.0000,177.1000,0.1000,390.0000,390.0000,16:31,50.9000,,70.0000,8.0000,2.0000,,-32.0000,47.5000,57.2735,1
2.34,lot2,34,1.7540,0.2195,0.2415,0.0120,-0.0020,-9.5000,0.1200,0.1695,93.2000,1.0000,90.1000,1.0000,90.1000,45.0500,3.3000,0.8110,55.0000,264.0000,0.0200,25.9000,1.9330,1.9330,0.0200,0.0000,177.4000,177.4000,0.0000,3.0000,3.0000,10:02,71.1000,3362.0000,3.0000,1.0000,1.0000,,1.5000,13.0000,13.0863,1
2.35,lot2,35,1.7565,0.2200,0.2415,0.0120,-0.0025,-9.0000,0.1185,0.1695,90.6000,1.0000,90.6000,1.0000,90.6000,45.3000,3.2000,0.8110,55.0000,16.0000,0.0150,25.3000,1.9380,1.9375,0.0155,5.0000,174.1000,174.1000,0.0000,238.0000,238.0000,12:19,55.2000,,14.0000,6.0000,2.0000,,-16.0000,0.0000,16.0000,1
2.36,lot2,36,1.7560,0.2195,0.2420,0.0120,-0.0015,-6.5000,0.1200,0.1705,93.6000,1.0000,90.5000,1.0000,90.5000,45.2500,3.3000,0.8120,55.0000,60.0000,0.0150,25.4000,1.9380,1.9380,0.0150,0.0000,177.2000,177.3000,0.1000,43.0000,43.0000,11:35,72.7000,,11.0000,2.0000,1.0000,,-13.0000,8.0000,15.2643,1
2.37,lot2,37,1.7560,0.2195,0.2420,0.0120,-0.0015,-6.5000,0.1175,0.1700,93.9000,1.0000,90.8000,1.0000,90.8000,45.4000,3.3000,0.8090,55.0000,85.0000,0.0050,25.5000,1.9480,1.9480,0.0050,0.0000,177.4000,177.7000,0.3000,226.0000,226.0000,12:01,54.5000,3361.0000,2.0000,6.0000,2.0000,,-11.5000,-4.0000,12.1758,1
2.38,lot2,38,1.7560,0.2195,0.2415,0.0120,-0.0020,-7.0000,0.1190,0.1695,93.3000,1.0000,90.6000,1.0000,90.6000,45.3000,3.3000,0.8100,55.0000,280.0000,0.0300,25.9000,1.9230,1.9230,0.0300,0.0000,177.4000,177.5000,0.1000,138.0000,138.0000,14:48,71.2000,3389.0000,10.0000,5.0000,1.0000,velocity missmatch,33.0000,3.0000,33.1361,1
2.39,lot2,39,1.7560,0.2200,0.2415,0.0120,-0.0025,-7.0000,0.1185,0.1695,92.9000,1.0000,90.3000,1.0000,90.3000,45.1500,3.2000,0.8100,55.0000,206.0000,0.0050,25.8000,1.9480,1.9485,0.0045,-5.0000,176.9000,176.9000,0.0000,292.0000,292.0000,14:03,54.9000,3356.0000,4.0000,7.0000,2.0000,,-10.0000,14.0000,17.2047,1
2.40,lot2,40,1.7560,0.2195,0.2420,0.0120,-0.0015,-8.0000,0.1175,0.1700,92.9000,1.0000,90.5000,1.0000,90.5000,45.2500,3.2000,0.8110,55.1000,161.0000,0.0300,25.6000,1.9230,1.9230,0.0300,0.0000,176.8000,176.8000,0.0000,308.0000,308.0000,14:15,55.4000,3378.0000,20.0000,7.0000,2.0000,,-17.5000,-9.0000,19.6787,1
2.41,lot2,41,1.7535,0.2195,0.2420,0.0120,-0.0015,-6.5000,0.1180,0.1705,92.4000,1.0000,90.8000,1.0000,90.8000,45.4000,3.3000,0.8080,55.0000,382.0000,0.0150,26.2000,1.9380,1.9380,0.0150,0.0000,176.7000,176.9000,0.2000,313.0000,313.0000,14:19,55.4000,3400.0000,25.0000,7.0000,2.0000,,-6.5000,32.0000,32.6535,1
2.42,lot2,42,1.7555,0.2195,0.2420,0.0115,-0.0005,-9.0000,0.1185,0.1705,93.8000,1.0000,89.8000,1.0000,89.8000,44.9000,3.3000,0.8120,55.1000,80.0000,0.0300,25.4000,1.9230,1.9230,0.0300,0.0000,177.4000,177.6000,0.2000,7.0000,7.0000,10:06,72.2000,3337.0000,7.0000,1.0000,1.0000,,3.5000,21.5000,21.7830,1
2.43a,lot2,43,1.7535,0.2195,0.2420,0.0120,-0.0015,-10.0000,0.1185,0.1710,93.3000,1.0000,91.0000,1.0000,91.0000,45.5000,3.3000,0.8110,55.0000,139.0000,0.0150,25.6000,1.9380,1.9380,0.0150,0.0000,177.2000,177.2000,0.0000,10.0000,10,10:09,72.3000,3337.0000,10.0000,1.0000,1.0000,"Target Mismatch: target 10 has 2 holes (-6.5,3) and (2.5,6)",3.0000,-6.5000,7.1589,1
2.43b,lot2,43,1.7535,0.2195,0.2420,0.0120,-0.0015,-10.0000,0.1185,0.1710,93.3000,1.0000,91.0000,1.0000,91.0000,45.5000,3.3000,0.8110,55.0000,139.0000,0.0150,25.6000,1.9380,1.9380,0.0150,0.0000,177.2000,177.2000,0.0000,10.0000,10,10:09,72.3000,3337.0000,10.0000,1.0000,1.0000,"Target Mismatch: target 10 has 2 holes (-6.5,3) and (2.5,6)",2.5000,6.0000,6.5000,1
2.44,lot2,44,1.7550,0.2195,0.2415,0.0115,-0.0010,-9.0000,0.1200,0.1705,91.8000,1.0000,90.4000,1.0000,90.4000,45.2000,3.3000,0.8110,55.0000,10.0000,0.0100,25.3000,1.9430,1.9430,0.0100,0.0000,175.4000,175.4000,0.0000,259.0000,259.0000,12:48,56.3000,3294.0000,35.0000,6.0000,2.0000,,16.5000,2.5000,16.6883,1
2.45,lot2,45,1.7525,0.2195,0.2415,0.0120,-0.0020,-10.0000,0.1175,0.1700,92.8000,1.0000,91.4000,1.0000,91.4000,45.7000,3.3000,0.8120,55.1000,44.0000,0.0050,25.4000,1.9480,1.9480,0.0050,0.0000,176.3000,176.6000,0.3000,93.0000,93.0000,13:04,73.6000,3327.0000,19.0000,3.0000,1.0000,,4.5000,-3.5000,5.7009,1
2.46,lot2,46,1.7565,0.2195,0.2415,0.0120,-0.0020,-7.0000,0.1180,0.1695,92.9000,1.0000,90.5000,1.0000,90.5000,45.2500,3.3000,0.8110,55.0000,327.0000,0.0050,26.1000,1.9480,1.9480,0.0050,0.0000,177.0000,177.3000,0.3000,281.0000,281.0000,13:15,58.8000,3365.0000,57.0000,6.0000,2.0000,,-21.5000,28.5000,35.7001,1
2.47,lot2,47,1.7515,0.2195,0.2420,0.0120,-0.0015,-10.0000,0.1195,0.1695,92.5000,1.0000,90.9000,1.0000,90.9000,45.4500,3.3000,0.8080,54.8000,178.0000,0.0150,25.7000,1.9380,1.9380,0.0150,0.0000,176.1000,176.3000,0.2000,246.0000,247.0000,12:27,55.9000,3350.0000,23.0000,6.0000,2.0000,shot target 246 with lot2:47 should have been lot3:2,-6.0000,5.0000,7.8102,1
2.48,lot2,48,1.7565,0.2200,0.2415,0.0120,-0.0025,-8.0000,0.1195,0.1710,93.2000,1.0000,90.5000,1.0000,90.5000,45.2500,3.3000,0.8100,55.0000,375.0000,0.0100,26.2000,1.9430,1.9425,0.0105,5.0000,177.3000,177.7000,0.4000,398.0000,398.0000,16:36,50.0000,,78.0000,8.0000,2.0000,,2.0000,21.0000,21.0950,1
2.49,lot2,49,1.7550,0.2195,0.2420,0.0120,-0.0015,-8.0000,0.1195,0.1710,90.6000,1.0000,90.3000,1.0000,90.3000,45.1500,3.3000,0.8110,55.0000,147.0000,0.0200,25.6000,1.9330,1.9330,0.0200,0.0000,174.4000,174.5000,0.1000,194.0000,194.0000,15:54,67.3000,,66.0000,5.0000,1.0000,,44.0000,-4.0000,44.1814,1
2.50,lot2,50,1.7545,0.2195,0.2420,0.0120,-0.0015,-8.0000,0.1185,0.1695,92.7000,1.0000,91.0000,1.0000,91.0000,45.5000,3.3000,0.8100,55.0000,281.0000,0.0300,25.9000,1.9230,1.9240,0.0290,-10.0000,176.7000,176.9000,0.2000,262.0000,262.0000,12:51,56.1000,3380.0000,38.0000,6.0000,2.0000,,-8.0000,10.0000,12.8062,1
2.51,lot2,51,1.7460,0.2195,0.2420,0.0120,-0.0015,-11.0000,0.1180,0.1700,94.2000,0.0000,90.6000,0.9989,90.5026,45.2513,3.2000,0.8100,55.0000,101.0000,0.0150,25.5000,1.9380,1.9375,0.0155,5.0000,177.7000,177.9000,0.2000,269.0000,269.0000,12:56,56.3000,3339.0000,45.0000,6.0000,2.0000,pulled left,15.0000,14.0000,20.5183,1
2.52,lot2,52,1.7555,0.2195,0.2415,0.0120,-0.0020,-7.0000,0.1180,0.1705,94.0000,1.0000,91.4000,0.9989,91.3017,45.6509,3.2000,0.8110,55.0000,265.0000,0.0200,25.9000,1.9330,1.9330,0.0200,0.0000,178.1000,178.1000,0.0000,365.0000,365.0000,15:51,54.9000,,45.0000,8.0000,2.0000,,-6.0000,18.0000,18.9737,1
2.53,lot2,53,1.7545,0.2195,0.2415,0.0120,-0.0020,-9.0000,0.1170,0.1705,93.1000,1.0000,90.8000,0.9989,90.7024,45.3512,3.3000,0.8100,55.0000,179.0000,0.0150,25.7000,1.9380,1.9380,0.0150,0.0000,177.1000,177.1000,0.0000,193.0000,193.0000,15:52,67.5000,,65.0000,5.0000,1.0000,,47.0000,-3.5000,47.1301,1
2.54,lot2,54,1.7565,0.2195,0.2415,0.0115,-0.0010,-7.0000,0.1185,0.1700,93.8000,1.0000,90.3000,0.9989,90.2029,45.1015,3.2000,0.8080,55.0000,232.0000,0.0250,25.8000,1.9280,1.9275,0.0255,5.0000,177.8000,177.8000,0.0000,284.0000,284.0000,13:18,59.2000,3375.0000,60.0000,6.0000,2.0000,,-16.0000,12.5000,20.3039,1
2.55a,lot2,55,1.7555,0.2195,0.2415,0.0115,-0.0010,-7.0000,0.1195,0.1700,93.5000,1.0000,90.7000,0.9989,90.6025,45.3012,3.2000,0.8090,55.1000,112.0000,0.0250,25.5000,1.9280,1.9275,0.0255,5.0000,177.1000,177.3000,0.2000,150.0000,150.0000,15:00,71.1000,3334.0000,22.0000,5.0000,1.0000,"Target Mismatch: target is blank - shot 149 (-10,4) and (-1,5)",4.0000,-10.0000,10.7703,1
2.55b,lot2,55,1.7555,0.2195,0.2415,0.0115,-0.0010,-7.0000,0.1195,0.1700,93.5000,1.0000,90.7000,0.9989,90.6025,45.3012,3.2000,0.8090,55.1000,112.0000,0.0250,25.5000,1.9280,1.9275,0.0255,5.0000,177.1000,177.3000,0.2000,150.0000,150.0000,15:00,71.1000,3334.0000,22.0000,5.0000,1.0000,"Target Mismatch: target is blank - shot 149 (-10,4) and (-1,5)",5.0000,-1.0000,5.0990,1
2.56,lot2,56,1.7545,0.2195,0.2415,0.0120,-0.0020,-7.0000,0.1195,0.1700,93.9000,1.0000,90.7000,0.9989,90.6025,45.3012,3.2000,0.8120,55.1000,238.0000,0.0300,25.8000,1.9230,1.9230,0.0300,0.0000,177.9000,178.0000,0.1000,168.0000,168.0000,15:21,70.2000,3272.0000,40.0000,5.0000,1.0000,,28.0000,-3.5000,28.2179,1
2.57,lot2,57,1.7565,0.2195,0.2415,0.0115,-0.0010,-7.0000,0.1170,0.1700,92.7000,1.0000,91.0000,0.9989,90.9022,45.4511,3.3000,0.8120,55.0000,338.0000,0.0150,26.1000,1.9380,1.9380,0.0150,0.0000,177.3000,177.1000,-0.2000,105.0000,105.0000,13:17,73.0000,3462.0000,31.0000,3.0000,1.0000,,-45.5000,-20.0000,49.7016,1
2.58,lot2,58,1.7545,0.2195,0.2430,0.0110,0.0015,-9.0000,0.1180,0.1705,93.5000,1.0000,91.4000,0.9989,91.3017,45.6509,3.3000,0.8100,55.1000,151.0000,0.0250,25.6000,1.9280,1.9270,0.0260,10.0000,177.3000,177.5000,0.2000,1.0000,1.0000,10:00,71.1000,,1.0000,1.0000,1.0000,,11.0000,-1.0000,11.0454,1
2.59,lot2,59,1.7530,0.2200,0.2415,0.0115,-0.0015,-8.0000,0.1170,0.1700,92.9000,1.0000,91.3000,0.9989,91.2018,45.6009,3.3000,0.8110,55.0000,309.0000,0.0200,26.0000,1.9330,1.9335,0.0195,-5.0000,177.0000,177.2000,0.2000,216.0000,216.0000,16:16,65.3000,,88.0000,5.0000,1.0000,,20.5000,-22.5000,30.4385,1
2.60,lot2,60,1.7530,0.2195,0.2415,0.0120,-0.0020,-8.5000,0.1160,0.1705,92.4000,1.0000,90.5000,0.9989,90.4027,45.2013,3.2000,0.8110,55.1000,282.0000,0.0300,25.9000,1.9230,1.9230,0.0300,0.0000,176.6000,176.6000,0.0000,299.0000,299.0000,14:08,55.2000,3395.0000,11.0000,7.0000,2.0000,,-29.0000,11.0000,31.0161,1
2.61,lot2,61,1.7555,0.2200,0.2420,0.0115,-0.0010,-7.0000,0.1170,0.1700,93.5000,1.0000,91.5000,0.9989,91.4016,45.7008,3.3000,0.8120,55.1000,388.0000,0.0200,26.2000,1.9330,1.9325,0.0205,5.0000,178.0000,178.1000,0.1000,48.0000,48.0000,11:41,72.7000,,16.0000,2.0000,1.0000,,-16.5000,3.0000,16.7705,1
2.62,lot2,62,1.7570,0.2195,0.2415,0.0115,-0.0010,-7.0000,0.1180,0.1705,92.1000,1.0000,90.7000,0.9989,90.6025,45.3012,3.3000,0.8090,55.0000,294.0000,0.0100,26.0000,1.9430,1.9430,0.0100,0.0000,176.1000,176.4000,0.3000,280.0000,280.0000,13:14,58.6000,3379.0000,56.0000,6.0000,2.0000,,-6.0000,22.0000,22.8035,1
2.63,lot2,63,1.7580,0.2195,0.2420,0.0120,-0.0015,-7.0000,0.1170,0.1705,92.2000,1.0000,90.6000,0.9989,90.5026,45.2513,3.2000,0.8120,55.1000,295.0000,0.0100,26.0000,1.9430,1.9430,0.0100,0.0000,176.5000,176.5000,0.0000,145.0000,145.0000,14:57,71.1000,3383.0000,17.0000,5.0000,1.0000,,3.0000,4.0000,5.0000,1
2.64,lot2,64,1.7540,0.2200,0.2415,0.0120,-0.0025,-8.0000,0.1165,0.1705,92.2000,1.0000,90.5000,0.9989,90.4027,45.2013,3.3000,0.8120,55.0000,45.0000,0.0050,25.4000,1.9480,1.9480,0.0050,0.0000,175.7000,175.9000,0.2000,38.0000,38.0000,11:21,72.3000,,6.0000,2.0000,1.0000,,-18.5000,0.0000,18.5000,1
2.65,lot2,65,1.7550,0.2205,0.2420,0.0120,-0.0025,-8.0000,0.1165,0.1705,92.5000,1.0000,90.8000,0.9989,90.7024,45.3512,3.3000,0.8100,55.0000,199.0000,0.0300,25.7000,1.9230,1.9235,0.0295,-5.0000,176.6000,176.5000,-0.1000,152.0000,152.0000,15:02,71.1000,3377.0000,24.0000,5.0000,1.0000,,-12.5000,15.0000,19.5256,1
2.66,lot2,66,1.7580,0.2190,0.2405,0.0110,-0.0005,-7.0000,0.1170,0.1710,93.3000,1.0000,91.3000,0.9989,91.2018,45.6009,3.3000,0.8110,55.0000,200.0000,0.0300,25.7000,1.9230,1.9235,0.0295,-5.0000,177.2000,177.3000,0.1000,310.0000,310.0000,14:17,55.4000,3370.0000,22.0000,7.0000,2.0000,,-0.5000,-4.0000,4.0311,1
2.67,lot2,67,1.7565,0.2205,0.2420,0.0120,-0.0025,-9.0000,0.1175,0.1710,93.6000,1.0000,90.5000,0.9989,90.4027,45.2013,3.3000,0.8090,55.0000,201.0000,0.0300,25.7000,1.9230,1.9230,0.0300,0.0000,177.5000,177.6000,0.1000,22.0000,22.0000,10:22,72.5000,,22.0000,1.0000,1.0000,,15.0000,-10.0000,18.0278,1
2.68,lot2,68,1.7555,0.2195,0.2420,0.0120,-0.0015,-8.0000,0.1180,0.1710,92.2000,1.0000,90.5000,0.9989,90.4027,45.2013,3.2000,0.8100,54.9000,37.0000,0.0300,25.3000,1.9230,1.9230,0.0300,0.0000,175.5000,175.6000,0.1000,282.0000,282.0000,13:16,59.0000,3317.0000,58.0000,6.0000,2.0000,,-16.5000,15.0000,22.2991,1
2.69,lot2,69,1.7545,0.2195,0.2420,0.0120,-0.0015,-7.5000,0.1170,0.1715,92.8000,1.0000,90.1000,0.9989,90.0031,45.0016,3.3000,0.8100,55.0000,72.0000,0.0250,25.4000,1.9280,1.9275,0.0255,5.0000,176.4000,176.5000,0.1000,338.0000,338.0000,15:04,58.5000,,18.0000,8.0000,2.0000,,-7.0000,16.0000,17.4642,1
2.70,lot2,70,1.7540,0.2195,0.2420,0.0115,-0.0005,-7.5000,0.1185,0.1710,93.0000,1.0000,91.6000,0.9989,91.5015,45.7508,3.2000,0.8100,54.9000,243.0000,0.0050,25.9000,1.9480,1.9475,0.0055,5.0000,177.0000,177.0000,0.0000,25.0000,25.0000,10:25,72.5000,3453.0000,25.0000,1.0000,1.0000,pulled right,-25.5000,0.0000,25.5000,1
2.71,lot2,71,1.7545,0.2195,0.2420,0.0120,-0.0015,-8.5000,0.1185,0.1705,92.5000,1.0000,90.9000,0.9989,90.8023,45.4011,3.3000,0.8100,55.0000,125.0000,0.0050,25.6000,1.9480,1.9480,0.0050,0.0000,176.2000,176.4000,0.2000,334.0000,334.0000,15:01,59.9000,3330.0000,14.0000,8.0000,2.0000,,-9.0000,39.0000,40.0250,1
2.72,lot2,72,1.7535,0.2190,0.2410,0.0115,-0.0010,-8.0000,0.1185,0.1705,93.3000,1.0000,91.4000,0.9989,91.3017,45.6509,3.2000,0.8110,55.0000,11.0000,0.0100,25.3000,1.9430,1.9440,0.0090,-10.0000,176.8000,176.8000,0.0000,46.0000,46.0000,11:40,72.7000,3297.0000,14.0000,2.0000,1.0000,,-14.0000,-9.5000,16.9189,1
2.73,lot2,73,1.7565,0.2195,0.2415,0.0120,-0.0020,-7.0000,0.1185,0.1710,93.3000,1.0000,90.8000,0.9989,90.7024,45.3512,3.3000,0.8100,55.0000,359.0000,0.0300,26.1000,1.9230,1.9230,0.0300,0.0000,177.6000,177.7000,0.1000,296.0000,296.0000,14:06,55.2000,3406.0000,8.0000,7.0000,2.0000,,-20.0000,4.5000,20.5000,1
2.74,lot2,74,1.7530,0.2195,0.2415,0.0120,-0.0020,-10.0000,0.1170,0.1715,91.4000,1.0000,90.8000,0.9989,90.7024,45.3512,3.3000,0.8110,55.1000,224.0000,0.0200,25.8000,1.9330,1.9330,0.0200,0.0000,175.5000,175.6000,0.1000,400.0000,400.0000,16:37,50.0000,,80.0000,8.0000,2.0000,,-1.0000,24.5000,24.5204,1
2.75,lot2,75,1.7555,0.2195,0.2415,0.0115,-0.0010,-7.5000,0.1190,0.1705,92.4000,1.0000,89.9000,0.9989,89.8033,44.9017,3.3000,0.8090,54.9000,126.0000,0.0050,25.6000,1.9480,1.9480,0.0050,0.0000,176.0000,176.2000,0.2000,159.0000,159.0000,15:07,70.7000,3247.0000,31.0000,5.0000,1.0000,,58.0000,23.0000,62.3939,1
2.76,lot2,76,1.7555,0.2195,0.2420,0.0120,-0.0015,-8.0000,0.1190,0.1720,92.0000,1.0000,91.4000,0.9996,91.3607,45.6803,3.3000,0.8110,55.1000,86.0000,0.0050,25.5000,1.9480,1.9480,0.0050,0.0000,175.8000,175.9000,0.1000,60.0000,60.0000,12:06,73.2000,3322.0000,28.0000,2.0000,1.0000,,-24.5000,-18.5000,30.7002,1
2.77,lot2,77,1.7560,0.2195,0.2415,0.0115,-0.0010,-8.0000,0.1185,0.1710,92.4000,1.0000,91.2000,0.9996,91.1607,45.5804,3.3000,0.8100,55.1000,353.0000,0.0250,26.1000,1.9280,1.9280,0.0250,0.0000,176.7000,176.9000,0.2000,44.0000,44.0000,11:36,72.7000,,12.0000,2.0000,1.0000,,-11.0000,-5.0000,12.0830,1
2.78,lot2,78,1.7565,0.2195,0.2415,0.0115,-0.0010,-8.0000,0.1200,0.1720,94.3000,1.0000,91.3000,0.9996,91.2607,45.6304,3.3000,0.8110,55.1000,17.0000,0.0150,25.3000,1.9380,1.9375,0.0155,5.0000,177.7000,178.0000,0.3000,381.0000,381.0000,16:05,53.8000,,61.0000,8.0000,2.0000,,-2.0000,30.5000,30.5655,1
2.79,lot2,79,1.7590,0.2195,0.2415,0.0115,-0.0010,-6.0000,0.1175,0.1710,93.5000,1.0000,90.5000,0.9996,90.4611,45.2305,3.2000,0.8110,55.0000,259.0000,0.0150,25.9000,1.9380,1.9380,0.0150,0.0000,177.5000,177.6000,0.1000,36.0000,36.0000,11:18,72.3000,,4.0000,2.0000,1.0000,,-1.0000,-2.0000,2.2361,1
2.80,lot2,80,1.7565,0.2195,0.2415,0.0115,-0.0010,-7.5000,0.1180,0.1710,93.3000,1.0000,91.0000,0.9996,90.9608,45.4804,3.3000,0.8120,55.1000,93.0000,0.0100,25.5000,1.9430,1.9425,0.0105,5.0000,177.1000,177.2000,0.1000,353.0000,353.0000,15:41,55.4000,,33.0000,8.0000,2.0000,,-15.5000,31.5000,35.1070,1
2.81,lot2,81,1.7565,0.2195,0.2415,0.0115,-0.0010,-7.0000,0.1175,0.1710,95.3000,1.0000,91.1000,0.9996,91.0608,45.5304,3.3000,0.8120,55.0000,30.0000,0.0250,25.3000,1.9280,1.9280,0.0250,0.0000,178.9000,178.9000,0.0000,212.0000,212.0000,16:14,65.5000,,84.0000,5.0000,1.0000,,23.5000,-14.5000,27.6134,1
2.82,lot2,82,1.7540,0.2195,0.2415,0.0115,-0.0010,-9.0000,0.1165,0.1710,92.5000,1.0000,90.9000,0.9996,90.8609,45.4304,3.3000,0.8100,54.9000,22.0000,0.0200,25.3000,1.9330,1.9330,0.0200,0.0000,175.8000,176.0000,0.2000,252.0000,252.0000,12:32,56.7000,3295.0000,28.0000,6.0000,2.0000,,6.0000,-4.5000,7.5000,1
2.83,lot2,83,1.7560,0.2200,0.2410,0.0115,-0.0020,-8.0000,0.1180,0.1715,93.5000,1.0000,90.9000,0.9996,90.8609,45.4304,3.3000,0.8100,55.0000,332.0000,0.0100,26.1000,1.9430,1.9425,0.0105,5.0000,177.8000,177.9000,0.1000,29.0000,29.0000,10:32,71.6000,3467.0000,29.0000,1.0000,1.0000,pulled right,-54.5000,-1.0000,54.5092,1
2.84,lot2,84,1.7565,0.2195,0.2415,0.0115,-0.0010,-6.0000,0.1175,0.1705,93.8000,1.0000,90.7000,0.9996,90.6610,45.3305,3.3000,0.8100,55.0000,202.0000,0.0300,25.7000,1.9230,1.9225,0.0305,5.0000,177.8000,177.8000,0.0000,214.0000,214.0000,16:14,65.5000,,86.0000,5.0000,1.0000,,14.5000,-34.0000,36.9628,1
2.85,lot2,85,1.7565,0.2200,0.2415,0.0115,-0.0015,-6.0000,0.1185,0.1715,93.8000,1.0000,91.0000,0.9996,90.9608,45.4804,3.3000,0.8120,55.0000,225.0000,0.0200,25.8000,1.9330,1.9330,0.0200,0.0000,177.7000,177.9000,0.2000,196.0000,196.0000,15:58,67.1000,3273.0000,68.0000,5.0000,1.0000,,-18.5000,-44.0000,47.7310,1
2.86,lot2,86,1.7545,0.2200,0.2415,0.0115,-0.0015,-7.0000,0.1180,0.1710,91.5000,1.0000,90.9000,0.9996,90.8609,45.4304,3.3000,0.8090,55.0000,193.0000,0.0250,25.7000,1.9280,1.9275,0.0255,5.0000,175.4000,175.5000,0.1000,110.0000,110.0000,13:54,72.5000,3247.0000,14.0000,4.0000,1.0000,,6.0000,19.0000,19.9249,1
2.87,lot2,87,1.7540,0.2195,0.2415,0.0115,-0.0010,-9.0000,0.1195,0.1705,92.9000,1.0000,90.2000,0.9996,90.1612,45.0806,3.3000,0.8100,55.0000,180.0000,0.0150,25.7000,1.9380,1.9375,0.0155,5.0000,176.8000,176.9000,0.1000,234.0000,234.0000,12:14,54.9000,3371.0000,10.0000,6.0000,2.0000,,-11.0000,-5.0000,12.0830,1
2.88,lot2,88,1.7550,0.2195,0.2415,0.0115,-0.0010,-6.0000,0.1175,0.1705,92.9000,1.0000,91.2000,0.9996,91.1607,45.5804,3.2000,0.8100,55.0000,162.0000,0.0300,25.6000,1.9230,1.9235,0.0295,-5.0000,176.5000,176.7000,0.2000,6.0000,6.0000,10:05,72.2000,3329.0000,6.0000,1.0000,1.0000,,-2.0000,20.5000,20.5973,1
2.89,lot2,89,1.7530,0.2195,0.2415,0.0115,-0.0010,-9.5000,0.1175,0.1705,93.2000,1.0000,90.6000,0.9996,90.5610,45.2805,3.3000,0.8110,55.0000,366.0000,0.0050,26.2000,1.9480,1.9480,0.0050,0.0000,177.6000,177.7000,0.1000,19.0000,19.0000,10:19,72.4000,3487.0000,19.0000,1.0000,1.0000,,-4.0000,18.0000,18.4391,1
2.90,lot2,90,1.7560,0.2195,0.2415,0.0115,-0.0010,-6.5000,0.1190,0.1710,93.4000,1.0000,90.8000,0.9996,90.7609,45.3805,3.3000,0.8110,55.0000,107.0000,0.0200,25.5000,1.9330,1.9330,0.0200,0.0000,177.1000,177.2000,0.1000,378.0000,378.0000,16:02,54.0000,3177.0000,58.0000,8.0000,2.0000,,-51.0000,57.0000,76.4853,1
2.91,lot2,91,1.7525,0.2200,0.2415,0.0115,-0.0015,-10.5000,0.1185,0.1705,93.1000,1.0000,90.7000,0.9996,90.6610,45.3305,3.2000,0.8120,55.1000,398.0000,0.0300,26.2000,1.9230,1.9230,0.0300,0.0000,177.6000,177.6000,0.0000,385.0000,385.0000,16:20,52.3000,,65.0000,8.0000,2.0000,"sight in adjust 3 clicks right, 3 clicks down",-60.0000,69.0000,91.4385,1
2.92,lot2,92,1.7545,0.2200,0.2415,0.0115,-0.0015,-7.0000,0.1170,0.1715,93.2000,1.0000,91.1000,0.9996,91.0608,45.5304,3.2000,0.8110,55.1000,300.0000,0.0150,26.0000,1.9380,1.9380,0.0150,0.0000,177.4000,177.5000,0.1000,317.0000,317.0000,14:22,55.6000,,29.0000,7.0000,2.0000,,-13.0000,27.5000,30.4179,1
2.93,lot2,93,1.7560,0.2195,0.2415,0.0115,-0.0010,-7.0000,0.1180,0.1710,92.0000,1.0000,90.8000,0.9996,90.7609,45.3805,3.3000,0.8120,55.0000,94.0000,0.0100,25.5000,1.9430,1.9430,0.0100,0.0000,175.8000,175.8000,0.0000,174.0000,174.0000,15:27,69.4000,3240.0000,46.0000,5.0000,1.0000,,-6.0000,6.5000,8.8459,1
